0,1,1,1,0,0,0,3,0,1,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,18,47,56,0,0,0,202,0,131,30,0,0,0,0,0,0,181,161,0,0,0,0,0,0,0,Free Thinkers
0,1,1,1,0,0,0,1,2,1,1,0,0,1,1,2,0,4,0,1,0,3,0,0,0,0,21,33,41,0,0,0,37,10,47,136,0,0,104,110,20,0,60,0,73,0,187,0,0,0,0,Galaxy Girls
0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,37,16,0,0,0,26,58,55,55,0,0,74,74,144,0,148,149,106,0,0,0,0,0,0,Gators
1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,4,1,0,0,0,0,0,8,13,9,8,31,31,23,23,29,0,27,28,36,105,43,69,75,113,160,Geisel Library
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,132,152,161,0,0,0,0,0,0,0,0,0,0,0,0,0,104,104,0,0,0,0,0,0,0,Geniusness
0,1,1,1,0,0,0,1,1,1,1,2,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,15,3,0,0,0,14,14,43,43,10,0,55,56,46,0,165,129,115,0,0,0,0,0,0,Geometry Dash
0,1,1,1,0,0,0,1,2,1,1,0,0,1,1,2,0,1,1,1,2,1,2,0,0,0,0,17,15,0,0,0,100,10,60,50,0,0,23,24,20,0,120,110,137,10,139,10,0,0,0,Glaceon
0,1,1,1,0,0,0,1,2,1,1,0,0,1,1,1,0,1,1,1,1,1,2,0,0,0,0,45,13,0,0,0,20,10,31,30,0,0,51,52,52,0,90,80,96,133,113,10,0,0,0,Good team
0,1,1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,57,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goopy
0,1,1,1,0,0,0,1,2,1,2,2,0,1,1,2,0,3,3,0,0,0,0,0,0,0,12,22,33,0,0,0,56,10,99,20,20,0,145,135,20,0,169,173,0,0,0,0,0,0,0,Grizzlies
0,1,1,1,0,0,0,1,2,1,1,2,0,3,3,3,3,0,0,0,0,0,0,0,0,0,6,23,31,0,0,0,39,30,61,61,20,0,159,159,160,192,0,0,0,0,0,0,0,0,0,HackerCory
0,1,1,1,0,0,0,1,2,1,4,0,0,0,0,0,0,4,0,1,0,1,2,0,0,0,36,58,102,0,0,0,78,10,20,30,0,0,0,0,0,0,20,0,105,0,132,10,0,0,0,Hackstreet Boys
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hawkeye_Hornets
0,1,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27,20,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hello Panda
0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,2,1,1,0,2,7,16,0,0,0,2,98,26,108,132,132,45,51,141,0,51,52,18,0,79,10,195,94,0,Here for CP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hevsel
0,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,236,114,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hillary
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hydra
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I coffeeSnakes
0,1,4,1,0,0,0,1,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,40,77,0,0,0,36,0,49,10,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,I solo
0,1,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,204,10,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IDK
0,1,1,1,0,0,0,1,4,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,4,0,15,36,47,0,0,0,80,50,93,159,0,0,93,93,94,0,0,0,0,0,0,0,0,20,0,ILB
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Iced tea
0,1,1,1,0,0,0,1,0,2,2,2,2,1,1,1,2,4,0,1,0,1,4,0,0,0,46,102,2,0,0,0,16,0,20,10,10,10,45,46,46,20,10,0,89,0,152,20,0,0,0,Ineligible for Prizes
0,1,1,1,0,0,0,1,1,1,1,0,0,2,0,0,0,3,3,3,4,0,0,3,0,0,69,125,142,0,0,0,6,31,66,56,0,0,40,0,0,0,173,153,178,10,0,0,259,0,0,It Don't Matter
0,1,1,1,0,0,0,1,0,1,2,0,0,4,0,0,0,4,0,1,2,0,0,0,1,0,28,7,44,0,0,0,73,0,20,30,0,0,50,0,0,0,180,0,74,10,0,0,0,77,0,JAR
0,1,1,1,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,87,117,0,0,0,110,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JW
0,1,1,1,0,0,0,3,3,1,2,0,0,1,0,0,0,4,0,1,0,3,0,0,0,0,166,62,73,0,0,0,211,198,299,60,0,0,189,0,0,0,100,0,90,0,190,0,0,0,0,Jam
0,1,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Javalol
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Just me
0,1,1,4,0,0,0,1,0,1,2,0,0,1,1,2,0,4,2,1,2,0,0,0,0,0,64,7,20,0,0,0,242,0,52,10,0,0,91,92,20,0,70,30,142,10,0,0,0,0,0,KNR
0,1,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,123,123,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kathland
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Keats
0,1,2,1,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,20,95,0,0,0,30,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kevin+Tiff
0,1,1,1,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,89,87,62,0,0,0,74,0,131,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,LeoTechs
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lewis Hamilton
0,1,1,1,0,0,0,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,39,47,0,0,0,83,0,69,10,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,Libertyville High School
0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,24,17,22,0,0,0,47,0,0,0,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0,Ling-Yi Wu
